playerName,height,weight,birthDate,country,url,goals,shots,penalties,foulsReceived,offSides,foulsCommited,recoveries,passesCutOff,entrancesWon,duels,cards,passes,goalAssists,dribbles,corners,ballLosses
Guillem Naranjo,,,30 de junio de 2000,España,https://www.marca.com/resultados/futbol/jugadores/f5/6a/guillem-naranjo/ficha/P601907.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pau Sans,,,23 de noviembre de 2004,España,https://www.marca.com/resultados/futbol/jugadores/2e/df/pau-sans/ficha/P611936.html,0,2,0,3,0,0,3,0,13,0,13,0,0,1,1,17
Juan Soriano,185 cm,78 kg,22 de agosto de 1997 en Benacazón,España,https://www.marca.com/resultados/futbol/jugadores/48/9f/juan-soriano/ficha/P178874.html,0,7,3,895,355
Javier Díaz,184 cm,75 kg,14 de mayo de 1997 en Mairena del Aljarafe,España,https://www.marca.com/resultados/futbol/jugadores/1d/b3/javi-diaz/ficha/P451787.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Víctor Méndez,,,23 de marzo de 2000,España,https://www.marca.com/resultados/futbol/jugadores/42/10/victor-mendez/ficha/P503138.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aitor Buñuel,173 cm,70 kg,9 de febrero de 1998 en Tafalla,España,https://www.marca.com/resultados/futbol/jugadores/46/74/aitor-bunuel/ficha/P209863.html,0,0,0,8,2,21,61,20,425,16,115,3,0,8,48,255
Enrique Jesús Salas Valiente,,,22 de abril de 2002 en Sevilla,España,https://www.marca.com/resultados/futbol/jugadores/32/02/kike-salas/ficha/P550816.html,0,0,0,0,0,1,10,1,55,1,7,1,0,0,1,8
José León,183 cm,82 kg,2 de febrero de 1995 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/05/0e/jose-leon/ficha/P184998.html,0,13,0,2,1,17,92,10,954,12,111,3,0,3,2,182
Sergio González,188 cm,81 kg,19 de abril de 1992 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/bf/de/sergio-gonzalez/ficha/P178355.html,1,19,0,14,2,20,130,17,1237,14,176,3,1,4,1,231
Carlos Ruiz,183 cm,80 kg,19 de julio de 1983 en Baza,España,https://www.marca.com/resultados/futbol/jugadores/d0/b7/carlos-ruiz/ficha/P89681.html,0,7,0,8,0,6,31,3,384,9,61,3,0,4,0,67
Riza Durmisi,168 cm,68 kg,7 de enero de 1994 en Copenhagen,Dinamarca,https://www.marca.com/resultados/futbol/jugadores/da/fd/riza-durmisi/ficha/P128376.html,0,2,0,4,1,6,30,5,232,8,39,3,0,2,20,89
Jérémy Mellot,178 cm,77 kg,27 de marzo de 1994 en Clermont-Ferrand,Francia,https://www.marca.com/resultados/futbol/jugadores/3e/16/jeremy-mellot/ficha/P487109.html,1,15,0,42,1,22,217,46,1076,40,295,3,0,34,92,515
Nikola Sipcic,192 cm,87 kg,16 de mayo de 1995 en Priboj,Montenegro,https://www.marca.com/resultados/futbol/jugadores/03/d5/nikola-sipcic/ficha/P430595.html,0,15,0,8,1,23,65,28,943,20,159,7,0,3,3,202
José Ignacio Martínez García,174 cm,63 kg,6 de marzo de 1989 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/b6/23/nacho/ficha/P90394.html,2,17,1,34,6,21,183,43,1048,36,227,9,3,9,150,486
David Rodríguez,,,25 de junio de 2000,España,https://www.marca.com/resultados/futbol/jugadores/5d/85/david-rodriguez/ficha/P516035.html,0,0,0,0,1,1,3,0,13,1,8,1,0,0,0,4
Alexandre Corredera Alardi,181 cm,72 kg,18 de marzo de 1996 en Sant Joan de les Abadesses,España,https://www.marca.com/resultados/futbol/jugadores/17/95/alex-corredera/ficha/P433503.html,0,9,0,10,1,11,58,15,647,10,103,3,0,6,37,153
Eladio Zorrilla Jiménez,178 cm,75 kg,12 de julio de 1990,España,https://www.marca.com/resultados/futbol/jugadores/e2/86/elady/ficha/P140291.html,3,11,2,19,7,18,55,2,207,14,145,7,0,12,14,127
Javier Alonso,183 cm,75 kg,31 de julio de 1998 en Adeje,España,https://www.marca.com/resultados/futbol/jugadores/9f/0b/javier-alonso/ficha/P470695.html,0,6,0,5,0,13,34,11,322,12,78,1,0,4,1,58
Samuel Shashoua,176 cm,70 kg,12 de mayo de 1999 en London,Inglaterra,https://www.marca.com/resultados/futbol/jugadores/5f/0b/samuel-shashoua/ficha/P205135.html,1,11,0,16,3,3,25,3,214,3,73,1,1,11,18,95
Pablo Larrea,173 cm,69 kg,3 de febrero de 1994 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/79/3d/pablo-larrea/ficha/P222738.html,0,1,0,14,1,10,33,3,321,6,72,0,0,3,12,51
Aitor Sanz,181 cm,71 kg,12 de septiembre de 1984 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/e7/90/aitor-sanz/ficha/P76577.html,1,8,0,22,0,50,208,47,1295,55,351,14,0,19,8,290
José Ángel Jurado,182 cm,80 kg,20 de junio de 1992 en Sevilla,España,https://www.marca.com/resultados/futbol/jugadores/3f/ad/jose-jurado/ficha/P89214.html,1,9,0,33,0,35,124,22,974,23,200,8,0,8,75,272
Pablo Hernández,,,17 de diciembre de 2000,España,https://www.marca.com/resultados/futbol/jugadores/1b/56/pablo-hernandez/ficha/P594337.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibrahima Barry Pérez,,,30 de abril de 2002,España,https://www.marca.com/resultados/futbol/jugadores/0b/5f/ibra/ficha/P589460.html,0,0,0,2,0,2,1,0,12,1,8,1,0,0,0,2
Borja Garcés,175 cm,71 kg,5 de agosto de 1999 en Melilla,España,https://www.marca.com/resultados/futbol/jugadores/3e/6c/borja-garces/ficha/P445201.html,4,25,1,36,8,39,31,4,205,12,224,5,0,2,3,129
Mohammed Dauda,176 cm,69 kg,19 de febrero de 1998,Ghana,https://www.marca.com/resultados/futbol/jugadores/07/ef/mohammed-dauda/ficha/P444489.html,2,15,0,28,5,22,38,3,191,15,141,3,2,8,9,96
Waldo Rubio,181 cm,80 kg,16 de agosto de 1995 en Badajoz,España,https://www.marca.com/resultados/futbol/jugadores/a4/a7/waldo-rubio/ficha/P443761.html,3,32,0,3,1,17,84,8,527,9,138,6,2,20,114,328
Enrique Gallego Puigsech,190 cm,79 kg,11 de septiembre de 1986 en Martorell,España,https://www.marca.com/resultados/futbol/jugadores/7d/57/enric-gallego/ficha/P454317.html,8,59,4,26,29,89,83,11,538,10,430,9,3,7,14,374
Iván Romero,,,9 de abril de 2001 en La Solana,España,https://www.marca.com/resultados/futbol/jugadores/41/11/ivan-romero/ficha/P521508.html,3,41,0,55,10,42,99,11,365,22,360,5,4,30,4,329
Alassán Manjam Gutiérrez,,,11 de septiembre de 2002,España,https://www.marca.com/resultados/futbol/jugadores/13/07/alassan/ficha/P596327.html,0,0,0,0,0,0,1,1,6,0,5,0,0,0,3,6
Airam Guzmán,,,30 de julio de 2002 en Santa Cruz de La Palma,España,https://www.marca.com/resultados/futbol/jugadores/6e/c7/airam-guzman/ficha/P561560.html,0,0,0,0,0,1,0,0,6,0,3,0,0,1,1,1
Alberto Martín Díaz,,,12 de septiembre de 2001,España,https://www.marca.com/resultados/futbol/jugadores/d8/ee/teto/ficha/P562937.html,3,18,0,32,5,24,111,9,385,19,214,3,0,17,14,174
Daniel Selma,,,28 de febrero de 2001,España,https://www.marca.com/resultados/futbol/jugadores/e9/b0/daniel-selma/ficha/P602195.html,0,0,0,2,1,0,0,0,3,0,4,0,0,0,0,1
Quentin Braat,194 cm,90 kg,5 de julio de 1997 en Fontainebleau,Francia,https://www.marca.com/resultados/futbol/jugadores/4e/7f/quentin-braat/ficha/P220110.html,0,1,1,544,322
Bartolomé Nadal Mesquida,187 cm,82 kg,7 de febrero de 1989 en Palma de Mallorca,España,https://www.marca.com/resultados/futbol/jugadores/07/e9/tomeu-nadal/ficha/P58772.html,0,0,0,385,166
Marco Suárez,,,25 de febrero de 2004,España,https://www.marca.com/resultados/futbol/jugadores/06/da/marco-suarez/ficha/P588985.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo Tarín Higón,184 cm,76 kg,4 de julio de 1996 en Chiva,España,https://www.marca.com/resultados/futbol/jugadores/ab/25/rodrigo-tarin/ficha/P210419.html,1,8,0,14,1,20,95,27,818,8,129,7,0,2,2,189
David Costas,184 cm,71 kg,25 de marzo de 1995 en Vigo,España,https://www.marca.com/resultados/futbol/jugadores/31/cc/david-costas/ficha/P169205.html,1,4,0,7,0,15,77,23,475,6,103,4,1,3,1,127
Daniel Pedro Calvo San Román,190 cm,82 kg,31 de marzo de 1994 en Huesca,España,https://www.marca.com/resultados/futbol/jugadores/1c/4b/dani-calvo/ficha/P185650.html,1,10,0,18,2,21,157,17,1048,17,225,4,0,4,1,266
Oier Luengo,,,10 de noviembre de 1997,España,https://www.marca.com/resultados/futbol/jugadores/41/45/oier-luengo/ficha/P235421.html,0,1,0,6,0,4,21,13,137,4,53,1,0,1,7,48
Carlos Pomares,183 cm,74 kg,4 de diciembre de 1992 en Valencia,España,https://www.marca.com/resultados/futbol/jugadores/ea/c9/carlos-pomares/ficha/P219884.html,0,3,0,8,0,8,51,6,239,5,62,2,0,2,33,159
Juan Francisco Moreno Fuertes,180 cm,72 kg,10 de septiembre de 1988 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/9c/2f/juanfran/ficha/P47645.html,0,0,0,0,0,1,1,1,4,0,1,0,0,0,4,5
Lucas Ahijado,173 cm,67 kg,29 de enero de 1995 en Oviedo,España,https://www.marca.com/resultados/futbol/jugadores/7c/bb/lucas-ahijado/ficha/P199332.html,0,7,0,20,1,35,254,29,910,53,296,5,3,33,80,537
Javier Moreno Arrones Gil,,,15 de mayo de 2000,España,https://www.marca.com/resultados/futbol/jugadores/33/c5/javier-moreno/ficha/P564846.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucas Laso,,,3 de enero de 2003,España,https://www.marca.com/resultados/futbol/jugadores/5e/cb/lucas-laso/ficha/P547596.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Óscar Menéndez Carracedo,,,12 de febrero de 2004,España,https://www.marca.com/resultados/futbol/jugadores/46/74/osky/ficha/P590299.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abel Bretones,,,20 de agosto de 2000,España,https://www.marca.com/resultados/futbol/jugadores/33/39/abel-bretones/ficha/P498594.html,0,16,0,27,3,29,158,21,615,48,343,5,1,22,113,528
Luis Miguel Sánchez Benítez,180 cm,73 kg,4 de mayo de 1992 en Jerez de la Frontera,España,https://www.marca.com/resultados/futbol/jugadores/4f/36/luismi/ficha/P105093.html,1,8,0,18,1,48,211,40,812,48,293,15,0,12,7,222
Javier Mier Martínez,,,3 de febrero de 1999 en Oviedo,España,https://www.marca.com/resultados/futbol/jugadores/e2/d2/javi-mier/ficha/P472164.html,0,4,0,7,1,13,26,1,139,4,66,2,0,4,11,61
Víctor Álvarez Rozada,180 cm,75 kg,15 de septiembre de 1997 en Pola de Laviana,España,https://www.marca.com/resultados/futbol/jugadores/de/3d/viti/ficha/P227648.html,0,14,0,31,2,14,65,14,300,24,199,1,2,21,60,225
Borja Sánchez,185 cm,80 kg,25 de febrero de 1996 en Oviedo,España,https://www.marca.com/resultados/futbol/jugadores/09/28/borja-sanchez/ficha/P199255.html,1,10,0,20,3,19,86,7,364,21,164,3,1,24,36,183
Marcelo Flores,,,30 de septiembre de 2003,México,https://www.marca.com/resultados/futbol/jugadores/c6/de/marcelo-flores/ficha/P493928.html,0,4,0,6,0,9,37,2,170,5,79,0,1,13,20,109
Jaime Suárez Juesas,170 cm,68 kg,30 de diciembre de 1996 en Oviedo,España,https://www.marca.com/resultados/futbol/jugadores/b1/80/jimmy-suarez/ficha/P465212.html,1,6,0,17,0,16,126,23,550,26,140,5,0,3,16,190
Víctor Camarasa,183 cm,76 kg,27 de mayo de 1994 en Meliana,España,https://www.marca.com/resultados/futbol/jugadores/1b/f2/victor-camarasa/ficha/P175946.html,0,1,0,5,0,3,15,1,44,0,17,0,0,2,1,20
Koba Koindredi,,,26 de octubre de 2001,Francia,https://www.marca.com/resultados/futbol/jugadores/81/0f/koba-koindredi/ficha/P485339.html,1,7,1,27,0,14,48,4,231,7,140,0,2,16,52,149
Ángel Montoro,181 cm,72 kg,24 de junio de 1988 en Valencia,España,https://www.marca.com/resultados/futbol/jugadores/74/9b/angel-montoro/ficha/P76597.html,1,11,0,28,0,25,100,19,801,17,151,8,1,7,70,274
Hugo Rama,177 cm,75 kg,21 de noviembre de 1996 en Santiago de Compostela,España,https://www.marca.com/resultados/futbol/jugadores/11/57/hugo-rama/ficha/P440215.html,0,16,0,14,1,35,125,9,634,21,213,4,1,13,105,345
Alejandro Suárez Cardero,,,24 de agosto de 2003 en Oviedo,España,https://www.marca.com/resultados/futbol/jugadores/10/db/alex-suarez/ficha/P536562.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguel Ángel Prendes Pérez,,,27 de junio de 2001,España,https://www.marca.com/resultados/futbol/jugadores/ec/c5/mangel/ficha/P565539.html,0,1,0,6,1,7,41,2,186,3,60,2,0,3,0,58
Pelayo González Rey,,,29 de julio de 2004,España,https://www.marca.com/resultados/futbol/jugadores/89/0a/yayo/ficha/P546703.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Víctor Blanco,,,28 de agosto de 2002,España,https://www.marca.com/resultados/futbol/jugadores/31/04/victor-blanco/ficha/P591298.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel Javier Vallejo Galván,167 cm,72 kg,13 de febrero de 1997 en Chiclana de la Frontera,España,https://www.marca.com/resultados/futbol/jugadores/9f/2d/manu-vallejo/ficha/P221511.html,1,4,0,11,6,9,15,0,96,3,71,1,0,2,10,63
Borja González Tomás,186 cm,83 kg,24 de agosto de 1992 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/08/4d/borja-baston/ficha/P83091.html,8,52,5,43,23,48,76,8,572,7,383,7,0,6,10,317
Leonardo Sequeira,,,25 de abril de 1995,Argentina,https://www.marca.com/resultados/futbol/jugadores/0d/5c/leonardo-sequeira/ficha/P202152.html,1,1,0,5,1,2,2,1,23,2,41,0,0,1,9,41
Sergi Enrich,181 cm,77 kg,25 de febrero de 1990 en Ciudadela,España,https://www.marca.com/resultados/futbol/jugadores/8c/d4/sergi-enrich/ficha/P80791.html,3,20,0,24,9,33,29,2,424,8,314,3,0,6,11,242
Mario Fuente,,,18 de junio de 2004,España,https://www.marca.com/resultados/futbol/jugadores/b8/82/mario-fuente/ficha/P564850.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario Sesè,178 cm,72 kg,29 de agosto de 2002 en Quart de Poblet,España,https://www.marca.com/resultados/futbol/jugadores/51/23/mario-sese/ficha/P562094.html,0,0,0,0,0,0,1,0,7,1,4,0,0,0,3,9
Francisco Fumaça Mascarenhas Costa Pessoa,,,14 de mayo de 2000,Portugal,https://www.marca.com/resultados/futbol/jugadores/8e/91/masca/ficha/P609105.html,0,4,0,2,1,2,2,1,8,0,15,0,0,0,2,12
Enol Rodríguez,,,27 de julio de 2001,España,https://www.marca.com/resultados/futbol/jugadores/32/de/enol-rodriguez/ficha/P612421.html,0,0,0,0,0,1,2,0,12,0,8,0,0,0,1,8
Raúl Moro,,,4 de diciembre de 2002,España,https://www.marca.com/resultados/futbol/jugadores/06/87/raul-moro/ficha/P465701.html,0,5,0,1,1,3,10,2,51,1,25,3,0,1,10,35
Daniel Jimenez Lopez,179 cm,72 kg,4 de marzo de 1990 en Lebrija,España,https://www.marca.com/resultados/futbol/jugadores/ab/fe/dani-jimenez/ficha/P78627.html,0,0,0,206,64
Asier Riesgo,185 cm,76 kg,5 de octubre de 1983 en Deva,España,https://www.marca.com/resultados/futbol/jugadores/81/06/asier-riesgo/ficha/P17973.html,0,5,1,611,202
José Javier Belman Calvo,184 cm,80 kg,3 de octubre de 1998 en Alicante,España,https://www.marca.com/resultados/futbol/jugadores/a1/93/belman/ficha/P223768.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javier Garrido López,186 cm,70 kg,6 de septiembre de 2003,España,https://www.marca.com/resultados/futbol/jugadores/7a/86/javier-garrido/ficha/P539672.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Gómez,,,17 de mayo de 2000,España,https://www.marca.com/resultados/futbol/jugadores/ce/fb/christian-gomez/ficha/P465492.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan-Roméo Nyom,188 cm,78 kg,9 de mayo de 1988 en Neuilly-sur-Seine,Camerún,https://www.marca.com/resultados/futbol/jugadores/f0/db/allan-romeo-nyom/ficha/P67527.html,1,13,0,35,8,32,165,27,1310,29,220,12,1,23,59,387
Jorge Sáenz,192 cm,75 kg,16 de noviembre de 1996 en Santa Cruz de Tenerife,España,https://www.marca.com/resultados/futbol/jugadores/9a/d1/jorge-saenz/ficha/P195502.html,0,12,0,15,0,31,142,28,1440,15,242,11,0,8,2,305
Kenneth Omeruo,185 cm,81 kg,16 de octubre de 1993 en Abia State,Nigeria,https://www.marca.com/resultados/futbol/jugadores/59/16/kenneth-omeruo/ficha/P112991.html,1,5,0,6,2,6,48,14,502,10,83,1,0,2,3,120
José Manuel Sánchez Guillén,184 cm,81 kg,5 de junio de 1996 en Lorquí,España,https://www.marca.com/resultados/futbol/jugadores/f5/38/josema/ficha/P220123.html,0,0,0,16,0,8,70,21,380,11,107,3,1,6,33,202
Enric Franquesa,174 cm,70 kg,25 de febrero de 1997 en San Cugat del Vallés,España,https://www.marca.com/resultados/futbol/jugadores/a1/8e/enric-franquesa/ficha/P435031.html,0,3,0,6,0,7,29,9,221,8,72,0,0,8,11,90
Jorge Miramón,175 cm,74 kg,1 de junio de 1989 en Zaragoza,España,https://www.marca.com/resultados/futbol/jugadores/22/d7/jorge-miramon/ficha/P89334.html,0,9,0,27,3,25,222,40,1111,42,301,8,2,38,68,455
Seydouba Cissé,177 cm,72 kg,9 de febrero de 2001,Guinea,https://www.marca.com/resultados/futbol/jugadores/16/f5/seydouba-cisse/ficha/P438266.html,2,11,0,32,0,30,133,14,797,21,231,6,2,25,23,236
Gonzalo Aguilar,,,10 de junio de 2002,España,https://www.marca.com/resultados/futbol/jugadores/35/50/gonzalo-aguilar/ficha/P588987.html,0,0,0,0,0,2,1,0,8,0,1,0,0,0,0,2
Sergio Camacho,,,7 de mayo de 2002,España,https://www.marca.com/resultados/futbol/jugadores/70/3b/sergio-camacho/ficha/P589388.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ismael Armenteros,,,6 de abril de 2001,España,https://www.marca.com/resultados/futbol/jugadores/3b/ee/ismael-armenteros/ficha/P449930.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaku Shibasaki,175 cm,64 kg,27 de mayo de 1992 en Noheji,Japón,https://www.marca.com/resultados/futbol/jugadores/00/7b/gaku-shibasaki/ficha/P158213.html,0,8,0,16,0,20,104,16,814,19,126,4,1,7,55,238
Federico Vico Villegas,176 cm,70 kg,3 de julio de 1994 en Córdoba,España,https://www.marca.com/resultados/futbol/jugadores/47/76/fede-vico/ficha/P93335.html,1,13,1,33,5,22,100,16,651,16,186,5,2,23,44,293
Yvan Neyou,,,2 de enero de 1997,Camerún,https://www.marca.com/resultados/futbol/jugadores/08/3d/yvan-neyou/ficha/P247146.html,0,1,0,7,0,8,31,10,206,5,44,3,0,3,1,42
Rubén Pardo,181 cm,69 kg,21 de octubre de 1992 en Logroño,España,https://www.marca.com/resultados/futbol/jugadores/ba/d4/ruben-pardo/ficha/P90328.html,1,11,0,10,0,18,133,27,1199,13,97,6,3,10,111,305
Iker Undabarrena,182 cm,76 kg,17 de mayo de 1995 en Gorliz,España,https://www.marca.com/resultados/futbol/jugadores/09/7f/iker-undabarrena/ficha/P146937.html,0,3,0,45,1,43,160,46,1484,28,274,6,2,10,3,249
Alejandro Gil,,,4 de febrero de 2003,España,https://www.marca.com/resultados/futbol/jugadores/9f/82/alejandro-gil/ficha/P588855.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caio Lopes da Costa Schoell,180 cm,71 kg,11 de septiembre de 2000 en Rio de Janeiro,Brasil,https://www.marca.com/resultados/futbol/jugadores/f3/e5/caio-lopes/ficha/P227152.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javier Rentero,,,15 de marzo de 2001 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/25/b7/javier-rentero/ficha/P580269.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan José Narváez Solarte,181 cm,79 kg,11 de febrero de 1995 en Pasto,Colombia,https://www.marca.com/resultados/futbol/jugadores/e4/b1/juanjo-narvaez/ficha/P174898.html,0,1,0,10,1,0,17,3,81,1,34,0,0,4,2,27
Yacine Qasmi,184 cm,79 kg,2 de enero de 1991 en Pontoise,Marruecos,https://www.marca.com/resultados/futbol/jugadores/83/a9/yacine-qasmi/ficha/P91952.html,1,6,0,15,0,14,9,1,77,3,83,4,0,2,3,63
José Arnáiz,175 cm,70 kg,14 de abril de 1995 en Talavera de la Reina,España,https://www.marca.com/resultados/futbol/jugadores/36/3c/jose-arnaiz/ficha/P219173.html,8,51,2,68,11,33,108,13,600,13,408,5,1,48,31,422
Juan Muñoz,179 cm,72 kg,11 de noviembre de 1995 en Utrera,España,https://www.marca.com/resultados/futbol/jugadores/67/9a/juan-munoz/ficha/P195444.html,7,38,1,17,15,32,27,2,266,6,163,8,1,5,6,162
Daniel Raba Antolín,184 cm,76 kg,28 de octubre de 1995 en Santander,España,https://www.marca.com/resultados/futbol/jugadores/09/38/dani-raba/ficha/P240071.html,4,29,0,66,10,50,77,7,518,14,310,9,3,34,51,347
Jon Karrikaburu,,,18 de septiembre de 2002 en Elizondo,España,https://www.marca.com/resultados/futbol/jugadores/41/74/jon-karrikaburu/ficha/P541052.html,0,8,0,11,4,8,12,0,100,3,76,2,0,5,1,86
Piotr Parzyszek,191 cm,80 kg,7 de septiembre de 1993 en Torun,Polonia,https://www.marca.com/resultados/futbol/jugadores/43/a9/piotr-parzyszek/ficha/P86577.html,0,5,0,2,4,8,4,0,29,0,38,1,0,0,0,22
Sergio Navarro,,,15 de febrero de 2001,España,https://www.marca.com/resultados/futbol/jugadores/75/6a/sergio-navarro/ficha/P596491.html,0,1,0,0,0,1,2,0,3,0,5,0,0,0,0,7
Carlos Arauz,,,22 de abril de 2003,España,https://www.marca.com/resultados/futbol/jugadores/f9/2f/carlos-arauz/ficha/P601465.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramón Juan,,,9 de diciembre de 1999,España,https://www.marca.com/resultados/futbol/jugadores/bc/68/ramon-juan/ficha/P464490.html,0,3,0,254,128
Alfonso Herrero,183 cm,83 kg,20 de abril de 1994 en Toledo,España,https://www.marca.com/resultados/futbol/jugadores/2e/9e/alfonso-herrero/ficha/P165795.html,0,4,2,751,333
Ziga Frelih,,,5 de febrero de 1998,Eslovenia,https://www.marca.com/resultados/futbol/jugadores/95/ff/ziga-frelih/ficha/P457298.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iago Domínguez,,,21 de noviembre de 2001,España,https://www.marca.com/resultados/futbol/jugadores/2d/06/iago-dominguez/ficha/P490863.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Santos,,,2 de enero de 2001 en Leganés,España,https://www.marca.com/resultados/futbol/jugadores/17/81/sergio-santos/ficha/P448172.html,0,1,0,1,0,1,5,2,56,4,20,0,0,2,6,29
Alejandro Barbudo Lorenzo,189 cm,74 kg,25 de mayo de 2001 en Leganés,España,https://www.marca.com/resultados/futbol/jugadores/4c/dd/barbu/ficha/P561792.html,3,11,0,26,3,33,123,20,1034,18,191,7,0,8,6,248
José Alejandro Martín Valerón,182 cm,79 kg,24 de enero de 1998 en Las Palmas de Gran Canaria,España,https://www.marca.com/resultados/futbol/jugadores/b1/a2/alex-martin/ficha/P210345.html,1,10,0,35,1,35,201,44,1436,29,288,7,0,7,5,371
José Salinas,179 cm,69 kg,29 de septiembre de 2000 en Callosa de Segura,España,https://www.marca.com/resultados/futbol/jugadores/f1/49/jose-salinas/ficha/P515611.html,2,13,0,46,6,42,146,22,846,29,301,6,3,29,83,414
Raúl Rodríguez Navas,186 cm,84 kg,10 de mayo de 1988 en Sevilla,España,https://www.marca.com/resultados/futbol/jugadores/62/e7/raul-navas/ficha/P61814.html,1,5,0,9,1,11,140,20,1019,11,124,6,3,6,4,178
David Vicente,,,22 de abril de 1999 en Zaragoza,España,https://www.marca.com/resultados/futbol/jugadores/d6/5a/david-vicente/ficha/P441311.html,0,0,0,0,0,1,6,2,27,2,11,1,0,0,5,15
Nikolaos Michelis,,,22 de marzo de 2001 en Nea Smyrni,Grecia,https://www.marca.com/resultados/futbol/jugadores/6b/2e/nikolaos-michelis/ficha/P463440.html,0,1,0,8,0,14,52,19,485,15,89,1,0,1,0,114
Juan Durán,,,7 de enero de 2001 en Alcalá de Henares,España,https://www.marca.com/resultados/futbol/jugadores/5e/43/juan-duran/ficha/P546807.html,0,0,0,2,0,2,3,1,17,4,12,1,0,0,3,10
Nicolás Gudiño,,,16 de marzo de 2000 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/23/66/nicolas-gudino/ficha/P484409.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrián Hernández Hernández,,,,,https://www.marca.com/resultados/futbol/jugadores/8e/a9/adrian-pica/ficha/P523016.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel Ferreres,,,12 de marzo de 2003,España,https://www.marca.com/resultados/futbol/jugadores/ec/a9/manuel-ferreres/ficha/P551111.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beñat Prados,,,7 de febrero de 2001,España,https://www.marca.com/resultados/futbol/jugadores/fa/9f/benat-prados/ficha/P470506.html,0,7,0,31,1,44,157,37,1060,37,279,7,2,10,19,310
Nicolás Serrano Galdeano,,,4 de marzo de 2003 en Pamplona,España,https://www.marca.com/resultados/futbol/jugadores/bb/c4/nicolas-serrano/ficha/P494929.html,0,16,0,15,1,13,43,1,232,5,118,1,1,20,33,145
Juan Luis Sánchez Velasco,183 cm,68 kg,14 de agosto de 2003 en Montequinto,España,https://www.marca.com/resultados/futbol/jugadores/1e/fa/juanlu-sanchez/ficha/P494928.html,2,16,0,26,4,27,148,30,782,46,318,1,3,30,56,379
César Gelabert,183 cm,63 kg,30 de octubre de 2000,España,https://www.marca.com/resultados/futbol/jugadores/6a/39/cesar-gelabert/ficha/P437469.html,2,15,0,24,1,14,109,12,767,26,193,3,4,29,39,230
Álvaro Sanz,,,13 de febrero de 2001 en Caspe,España,https://www.marca.com/resultados/futbol/jugadores/1c/51/alvaro-sanz/ficha/P441492.html,0,2,0,7,0,3,20,2,197,5,34,0,0,5,1,31
Manuel Alejandro García Sánchez,182 cm,74 kg,25 de abril de 1986 en Vitoria,España,https://www.marca.com/resultados/futbol/jugadores/f6/30/manu-garcia/ficha/P55378.html,1,9,0,10,1,13,36,11,216,6,103,6,0,3,4,73
Oriol Rey,,,24 de febrero de 1998 en Barcelona,España,https://www.marca.com/resultados/futbol/jugadores/f5/45/oriol-rey/ficha/P242310.html,0,17,0,33,0,52,181,21,1402,37,256,5,1,10,14,279
Roberto López,179 cm,70 kg,23 de abril de 2000 en Zaragoza,España,https://www.marca.com/resultados/futbol/jugadores/b7/9c/roberto-lopez/ficha/P467063.html,6,43,1,16,3,11,145,16,922,15,187,4,3,10,69,340
